hanja,hyeonto,cooccur_count,hanja_count,hyeonto_count,pmi
其,에,1143,30717,20869,-0.615
其,한대,137,30717,2501,-0.615
乃,러니,20,3432,3273,-0.617
將,나,48,5323,5073,-0.619
下,한대,47,10574,2501,-0.62
時,하니,160,4223,21328,-0.62
師,에,129,3481,20869,-0.621
文,아,23,4388,2954,-0.622
死,한대,14,3155,2501,-0.622
則,어늘,86,9567,5066,-0.622
及,하며,25,4008,3517,-0.623
今,라,272,5115,30042,-0.625
欲,가,22,3821,3256,-0.627
書,어늘,43,4799,5066,-0.627
軍,라,169,3184,30042,-0.628
其,호되,54,30717,995,-0.628
曰,니,196,14316,7760,-0.63
事,로,100,7598,7466,-0.631
兵,라하니라,5,4184,678,-0.632
兵,라하니,15,4184,2035,-0.632
晉,라하고,7,3243,1225,-0.632
然,하며,39,6302,3517,-0.634
用,할새,7,4385,908,-0.635
使,호대,10,7315,778,-0.636
時,하고,213,4223,28730,-0.637
十,하니,215,5743,21328,-0.637
亦,하노라,6,4602,743,-0.638
又,라하니,15,4202,2035,-0.638
得,와,29,6911,2395,-0.64
用,가,25,4385,3256,-0.641
王,요,115,8165,8043,-0.641
君,라가,17,6963,1394,-0.641
事,라하니라,9,7598,678,-0.644
之,호되,121,69570,995,-0.644
官,라,164,3125,30042,-0.644
焉,나,27,3049,5073,-0.645
道,오,16,4092,2241,-0.646
出,가,24,4231,3256,-0.648
出,라하니라,5,4231,678,-0.648
與,하여는,9,7002,738,-0.649
時,로다,7,4223,952,-0.649
臣,한대,28,6439,2501,-0.651
乃,요,48,3432,8043,-0.651
諸,니라,27,3669,4236,-0.652
欲,하니라,18,3821,2711,-0.652
知,는,219,6165,20443,-0.652
者,하니이다,29,21101,791,-0.652
然,요,88,6302,8043,-0.653
故,러라,15,6906,1251,-0.653
及,라,209,4008,30042,-0.654
二,오,20,5144,2241,-0.654
三,라하니,19,5380,2035,-0.654
知,하니라,29,6165,2711,-0.654
已,도,4,3851,599,-0.655
夫,하니라,27,5744,2711,-0.655
今,라하니라,6,5115,678,-0.658
民,와,15,3618,2395,-0.658
今,라하니,18,5115,2035,-0.659
時,어늘,37,4223,5066,-0.659
可,러라,20,9245,1251,-0.659
所,오,49,12656,2241,-0.66
而,하라,49,35709,794,-0.66
晉,이,75,3243,13390,-0.661
從,라하고,7,3309,1225,-0.661
其,라하고,65,30717,1225,-0.661
已,하여,256,3851,38494,-0.661
書,나,42,4799,5073,-0.662
月,하니라,19,4062,2711,-0.662
道,엔,5,4092,708,-0.662
以,는,1221,34619,20443,-0.662
謂,나,46,5258,5073,-0.663
諸,하니이다,5,3669,791,-0.664
公,라,590,11407,30042,-0.665
知,라하고,13,6165,1225,-0.666
二,하니이다,7,5144,791,-0.666
上,하다,117,5497,12378,-0.667
見,하라,6,4395,794,-0.667
兵,러라,9,4184,1251,-0.667
故,하고,341,6906,28730,-0.668
皆,하시니,6,5714,611,-0.668
文,면,62,4388,8230,-0.669
死,하여는,4,3155,738,-0.669
子,나,149,17119,5073,-0.67
知,하다,131,6165,12378,-0.67
十,라도,14,5743,1421,-0.671
使,와,30,7315,2395,-0.673
在,라하니라,5,4310,678,-0.674
日,호대,5,3756,778,-0.674
三,니라,39,5380,4236,-0.674
一,는,268,7673,20443,-0.676
非,하며,26,4326,3517,-0.676
上,니이다,45,5497,4802,-0.68
其,라가,73,30717,1394,-0.68
乎,하노라,5,3952,743,-0.681
于,나,42,4860,5073,-0.681
官,며,4,3125,752,-0.682
以,와,141,34619,2395,-0.683
從,는,115,3309,20443,-0.684
乃,니이다,28,3432,4802,-0.685
先,로다,5,3097,952,-0.687
於,호되,30,17777,995,-0.687
者,하니,762,21101,21328,-0.689
故,도,7,6906,599,-0.69
兵,니라,30,4184,4236,-0.69
得,도,7,6911,599,-0.691
者,리오,72,21101,2019,-0.692
見,리오,15,4395,2019,-0.692
時,오,16,4223,2241,-0.692
如,는,201,5821,20443,-0.693
太,니이다,31,3822,4802,-0.693
官,하면,6,3125,1137,-0.693
兵,엔,5,4184,708,-0.694
士,이,91,4026,13390,-0.694
然,며,8,6302,752,-0.694
明,러니,18,3261,3273,-0.695
生,하여는,4,3215,738,-0.696
乎,로되,13,3952,1954,-0.698
自,하며,45,7614,3517,-0.7
于,라하고,10,4860,1225,-0.701
若,리라,5,3413,872,-0.701
世,이,88,3916,13390,-0.702
見,라하니라,5,4395,678,-0.702
相,호대,6,4601,778,-0.704
禮,로되,11,3359,1954,-0.704
日,하라,5,3756,794,-0.704
亦,호대,6,4602,778,-0.704
相,할새,7,4601,908,-0.705
君,하며,41,6963,3517,-0.706
天,하며,53,9000,3517,-0.706
士,하노라,5,4026,743,-0.708
軍,며,4,3184,752,-0.709
民,호되,6,3618,995,-0.712
師,니,45,3481,7760,-0.713
時,호되,7,4223,995,-0.713
後,아,25,5088,2954,-0.715
者,라하고,43,21101,1225,-0.715
明,하여는,4,3261,738,-0.716
所,하며,74,12656,3517,-0.716
書,며,6,4799,752,-0.716
今,오,19,5115,2241,-0.72
不,가,197,36502,3256,-0.72
軍,하면,6,3184,1137,-0.72
將,하라,7,5323,794,-0.721
月,하노라,5,4062,743,-0.721
若,엔,4,3413,708,-0.722
年,니,78,6075,7760,-0.723
太,하니이다,5,3822,791,-0.723
明,하노라,4,3261,743,-0.726
欲,로다,6,3821,952,-0.727
是,나,61,7292,5073,-0.728
則,로다,15,9567,952,-0.729
焉,라가,7,3049,1394,-0.729
於,하다,362,17777,12378,-0.731
者,하니라,94,21101,2711,-0.733
後,하고,240,5088,28730,-0.734
乃,로되,11,3432,1954,-0.735
夫,하노라,7,5744,743,-0.735
二,이,113,5144,13390,-0.735
其,로,376,30717,7466,-0.736
文,러라,9,4388,1251,-0.736
先,아,15,3097,2954,-0.736
必,아,19,3926,2954,-0.737
與,리라,10,7002,872,-0.737
故,하니,241,6906,21328,-0.739
上,라,270,5497,30042,-0.74
國,하니이다,7,5416,791,-0.741
二,로다,8,5144,952,-0.741
生,로다,5,3215,952,-0.741
以,가,184,34619,3256,-0.742
使,요,96,7315,8043,-0.743
晉,니,41,3243,7760,-0.745
爲,호대,29,22901,778,-0.746
行,며,6,4901,752,-0.746
日,라하여,4,3756,654,-0.746
王,며,10,8165,752,-0.746
已,하니라,17,3851,2711,-0.746
如,러니,31,5821,3273,-0.747
無,라가,22,9706,1394,-0.748
至,라하여,7,6585,654,-0.748
未,라도,10,4332,1421,-0.749
未,하면,8,4332,1137,-0.749
中,아,27,5639,2954,-0.752
文,하다,88,4388,12378,-0.753
焉,하여,190,3049,38494,-0.754
將,라,259,5323,30042,-0.754
之,라가,157,69570,1394,-0.754
於,러라,36,17777,1251,-0.754
太,잇가,4,3822,647,-0.755
人,하시니,19,19215,611,-0.755
故,하여,430,6906,38494,-0.755
侯,하며,24,4218,3517,-0.755
見,아,21,4395,2954,-0.755
行,리오,16,4901,2019,-0.756
王,하면,15,8165,1137,-0.757
將,가,28,5323,3256,-0.757
此,하시니,8,8103,611,-0.757
兵,에,141,4184,20869,-0.758
相,에,155,4601,20869,-0.758
兵,가,22,4184,3256,-0.758
與,엔,8,7002,708,-0.759
書,라도,11,4799,1421,-0.759
吾,에,124,3686,20869,-0.76
年,어든,8,6075,817,-0.76
太,하면,7,3822,1137,-0.761
至,라하고,13,6585,1225,-0.761
能,와,22,5699,2395,-0.761
一,잇가,8,7673,647,-0.761
人,하노라,23,19215,743,-0.761
公,엔,13,11407,708,-0.762
知,할새,9,6165,908,-0.764
欲,니라,26,3821,4236,-0.765
謂,라도,12,5258,1421,-0.766
諸,라,177,3669,30042,-0.766
乎,요,51,3952,8043,-0.767
時,아,20,4223,2954,-0.768
使,니,91,7315,7760,-0.768
爲,도,22,22901,599,-0.768
是,를,35,7292,2996,-0.769
乎,라도,9,3952,1421,-0.769
及,이,86,4008,13390,-0.769
而,한대,143,35709,2501,-0.77
自,하여는,9,7614,738,-0.77
出,아,20,4231,2954,-0.771
士,리오,13,4026,2019,-0.772
乎,면,52,3952,8230,-0.772
天,하니라,39,9000,2711,-0.773
軍,는,104,3184,20443,-0.773
於,도,17,17777,599,-0.774
二,하고,236,5144,28730,-0.774
是,하여,448,7292,38494,-0.775
兵,도,4,4184,599,-0.775
夫,러니,30,5744,3273,-0.775
今,라하고,10,5115,1225,-0.775
一,라하여,8,7673,654,-0.776
所,이,270,12656,13390,-0.777
臣,오,23,6439,2241,-0.777
然,라가,14,6302,1394,-0.777
三,어든,7,5380,817,-0.778
夫,하니,195,5744,21328,-0.779
而,로되,111,35709,1954,-0.779
先,라도,7,3097,1421,-0.78
於,호대,22,17777,778,-0.78
謂,도,5,5258,599,-0.782
有,에,538,16242,20869,-0.783
州,하며,22,3948,3517,-0.785
故,요,88,6906,8043,-0.785
乎,하며,22,3952,3517,-0.787
大,하노라,11,9361,743,-0.788
王,하니라,35,8165,2711,-0.788
乃,와,13,3432,2395,-0.788
如,한대,23,5821,2501,-0.789
文,리오,14,4388,2019,-0.789
亦,하다,90,4602,12378,-0.789
四,호되,5,3183,995,-0.79
出,도,4,4231,599,-0.791
上,에,181,5497,20869,-0.791
及,니,49,4008,7760,-0.793
而,호되,56,35709,995,-0.793
及,는,129,4008,20443,-0.794
十,하여,348,5743,38494,-0.795
師,는,112,3481,20443,-0.795
所,하니라,54,12656,2711,-0.795
官,라하니,10,3125,2035,-0.796
人,하라,24,19215,794,-0.796
及,로다,6,4008,952,-0.796
道,로,48,4092,7466,-0.797
一,오,27,7673,2241,-0.798
日,라하니라,4,3756,678,-0.798
士,면,52,4026,8230,-0.799
故,나,55,6906,5073,-0.799
五,하니이다,4,3226,791,-0.801
至,니,80,6585,7760,-0.803
兵,하시니,4,4184,611,-0.803
臣,하라,8,6439,794,-0.803
不,를,171,36502,2996,-0.804
死,하여,190,3155,38494,-0.804
相,는,147,4601,20443,-0.805
道,한대,16,4092,2501,-0.805
事,하다,147,7598,12378,-0.805
于,하니이다,6,4860,791,-0.807
二,리라,7,5144,872,-0.807
是,하니이다,9,7292,791,-0.807
中,하면,10,5639,1137,-0.808
然,라하니,20,6302,2035,-0.808
諸,나,29,3669,5073,-0.809
與,이,146,7002,13390,-0.81
